# ppt
,Texas
TIMESTEP,MEAN(mm/month)
1957-03-01T00:00:00Z,106.10528
1957-04-01T00:00:00Z,48.50973
1957-05-01T00:00:00Z,109.381195
1957-06-01T00:00:00Z,60.139824
1957-07-01T00:00:00Z,17.995024
1957-08-01T00:00:00Z,59.536865
1957-09-01T00:00:00Z,29.221716
1957-10-01T00:00:00Z,48.476265
1957-11-01T00:00:00Z,16.179785
1957-12-01T00:00:00Z,0.025538228
1958-01-01T00:00:00Z,18.359716
1958-02-01T00:00:00Z,11.106057
1958-03-01T00:00:00Z,48.93261
1958-04-01T00:00:00Z,50.816597
1958-05-01T00:00:00Z,67.02646
1958-06-01T00:00:00Z,45.5861
1958-07-01T00:00:00Z,144.9344
1958-08-01T00:00:00Z,85.361626
1958-09-01T00:00:00Z,48.23588
1958-10-01T00:00:00Z,2.2959704
1958-11-01T00:00:00Z,19.826101
1958-12-01T00:00:00Z,12.726837
1959-01-01T00:00:00Z,11.817835
1959-02-01T00:00:00Z,4.7891183
1959-03-01T00:00:00Z,21.07008
1959-04-01T00:00:00Z,15.841826
1959-05-01T00:00:00Z,75.5212
1959-06-01T00:00:00Z,29.68695
1959-07-01T00:00:00Z,78.734116
1959-08-01T00:00:00Z,81.63176
1959-09-01T00:00:00Z,19.998896
1959-10-01T00:00:00Z,71.69268
1959-11-01T00:00:00Z,7.612106
1959-12-01T00:00:00Z,34.443264
1960-01-01T00:00:00Z,20.646065
1960-02-01T00:00:00Z,34.05756
1960-03-01T00:00:00Z,9.272652
1960-04-01T00:00:00Z,25.143194
1960-05-01T00:00:00Z,20.132551
1960-06-01T00:00:00Z,72.913956
1960-07-01T00:00:00Z,79.47549
1960-08-01T00:00:00Z,26.026554
1960-09-01T00:00:00Z,119.385155
1960-10-01T00:00:00Z,63.685352
1960-11-01T00:00:00Z,0.7801711
1960-12-01T00:00:00Z,15.625097
1961-01-01T00:00:00Z,1.5760181
1961-02-01T00:00:00Z,11.046913
1961-03-01T00:00:00Z,61.63883
1961-04-01T00:00:00Z,14.076615
1961-05-01T00:00:00Z,63.733673
1961-06-01T00:00:00Z,76.211334
1961-07-01T00:00:00Z,92.85355
1961-08-01T00:00:00Z,58.898075
1961-09-01T00:00:00Z,28.788597
1961-10-01T00:00:00Z,54.354347
1961-11-01T00:00:00Z,35.26131
1961-12-01T00:00:00Z,5.743705
1962-01-01T00:00:00Z,9.107699
1962-02-01T00:00:00Z,4.333551
1962-03-01T00:00:00Z,23.012651
1962-04-01T00:00:00Z,26.283186
1962-05-01T00:00:00Z,30.708805
1962-06-01T00:00:00Z,173.682
1962-07-01T00:00:00Z,104.07797
1962-08-01T00:00:00Z,49.67135
1962-09-01T00:00:00Z,61.978065
1962-10-01T00:00:00Z,7.788363
1962-11-01T00:00:00Z,15.208917
1962-12-01T00:00:00Z,3.951861
1963-01-01T00:00:00Z,1.1470613
1963-02-01T00:00:00Z,9.885318
1963-03-01T00:00:00Z,1.7999722
1963-04-01T00:00:00Z,5.402736
1963-05-01T00:00:00Z,71.320404
1963-06-01T00:00:00Z,59.958298
1963-07-01T00:00:00Z,74.06004
1963-08-01T00:00:00Z,38.009514
1963-09-01T00:00:00Z,29.728704
1963-10-01T00:00:00Z,9.815988
1963-11-01T00:00:00Z,1.5441425
1963-12-01T00:00:00Z,6.191489
1964-01-01T00:00:00Z,0.00955493
1964-02-01T00:00:00Z,26.20828
1964-03-01T00:00:00Z,0.28162763
1964-04-01T00:00:00Z,6.393686
1964-05-01T00:00:00Z,72.66208
1964-06-01T00:00:00Z,54.77111
1964-07-01T00:00:00Z,36.813957
1964-08-01T00:00:00Z,35.737106
1964-09-01T00:00:00Z,28.44627
1964-10-01T00:00:00Z,1.6329801
1964-11-01T00:00:00Z,56.17919
1964-12-01T00:00:00Z,16.640717
1965-01-01T00:00:00Z,7.2312512
1965-02-01T00:00:00Z,6.0160866
1965-03-01T00:00:00Z,10.722156
1965-04-01T00:00:00Z,4.170093
1965-05-01T00:00:00Z,77.696045
1965-06-01T00:00:00Z,152.38414
1965-07-01T00:00:00Z,69.7818
1965-08-01T00:00:00Z,64.65165
1965-09-01T00:00:00Z,37.232834
1965-10-01T00:00:00Z,41.44712
1965-11-01T00:00:00Z,0.041721627
1965-12-01T00:00:00Z,21.568975
1966-01-01T00:00:00Z,9.560281
1966-02-01T00:00:00Z,17.159384
1966-03-01T00:00:00Z,0.13619183
1966-04-01T00:00:00Z,5.9666686
1966-05-01T00:00:00Z,6.355772
1966-06-01T00:00:00Z,54.9538
1966-07-01T00:00:00Z,87.038025
1966-08-01T00:00:00Z,80.85376
1966-09-01T00:00:00Z,51.070732
1966-10-01T00:00:00Z,6.9972806
1966-11-01T00:00:00Z,0.24926852
1966-12-01T00:00:00Z,8.870323
1967-01-01T00:00:00Z,1.1142424
1967-02-01T00:00:00Z,3.7012398
1967-03-01T00:00:00Z,0.43970197
1967-04-01T00:00:00Z,33.248363
1967-05-01T00:00:00Z,45.74361
1967-06-01T00:00:00Z,111.444954
1967-07-01T00:00:00Z,96.78711
1967-08-01T00:00:00Z,76.96933
1967-09-01T00:00:00Z,33.36992
1967-10-01T00:00:00Z,6.2633786
1967-11-01T00:00:00Z,2.8319807
1967-12-01T00:00:00Z,2.471033
1968-01-01T00:00:00Z,12.108504
1968-02-01T00:00:00Z,2.8810792
1968-03-01T00:00:00Z,6.1625557
1968-04-01T00:00:00Z,28.195244
1968-05-01T00:00:00Z,101.505905
1968-06-01T00:00:00Z,68.913086
1968-07-01T00:00:00Z,43.94205
1968-08-01T00:00:00Z,66.65569
1968-09-01T00:00:00Z,14.716373
1968-10-01T00:00:00Z,53.151123
1968-11-01T00:00:00Z,26.980911
1968-12-01T00:00:00Z,4.76164
1969-01-01T00:00:00Z,1.2144258
1969-02-01T00:00:00Z,28.786837
1969-03-01T00:00:00Z,51.22371
1969-04-01T00:00:00Z,31.593052
1969-05-01T00:00:00Z,76.3105
1969-06-01T00:00:00Z,84.8239
1969-07-01T00:00:00Z,79.54679
1969-08-01T00:00:00Z,77.32005
1969-09-01T00:00:00Z,101.19209
1969-10-01T00:00:00Z,42.657825
1969-11-01T00:00:00Z,0.6575621
1969-12-01T00:00:00Z,6.0404663
1970-01-01T00:00:00Z,0.3218102
1970-02-01T00:00:00Z,0.006978104
1970-03-01T00:00:00Z,19.13456
1970-04-01T00:00:00Z,46.401905
1970-05-01T00:00:00Z,14.438764
1970-06-01T00:00:00Z,28.710907
1970-07-01T00:00:00Z,56.323288
1970-08-01T00:00:00Z,84.84145
1970-09-01T00:00:00Z,23.334656
1970-10-01T00:00:00Z,26.057503
1970-11-01T00:00:00Z,7.826431
1970-12-01T00:00:00Z,0.0042014387
1971-01-01T00:00:00Z,7.8489475
1971-02-01T00:00:00Z,29.510414
1971-03-01T00:00:00Z,3.0237856
1971-04-01T00:00:00Z,18.105553
1971-05-01T00:00:00Z,77.47372
1971-06-01T00:00:00Z,52.37068
1971-07-01T00:00:00Z,82.28028
1971-08-01T00:00:00Z,34.280315
1971-09-01T00:00:00Z,36.23115
1971-10-01T00:00:00Z,43.53456
1971-11-01T00:00:00Z,71.09029
1971-12-01T00:00:00Z,14.685596
1972-01-01T00:00:00Z,2.4563487
1972-02-01T00:00:00Z,0.56131023
1972-03-01T00:00:00Z,2.8810122
1972-04-01T00:00:00Z,19.00387
1972-05-01T00:00:00Z,127.12998
1972-06-01T00:00:00Z,69.3633
1972-07-01T00:00:00Z,65.08297
1972-08-01T00:00:00Z,94.015396
1972-09-01T00:00:00Z,48.403137
1972-10-01T00:00:00Z,27.522173
1972-11-01T00:00:00Z,76.61489
1972-12-01T00:00:00Z,9.613484
1973-01-01T00:00:00Z,15.682898
1973-02-01T00:00:00Z,5.919939
1973-03-01T00:00:00Z,139.36166
1973-04-01T00:00:00Z,24.75445
1973-05-01T00:00:00Z,38.45642
1973-06-01T00:00:00Z,19.272089
1973-07-01T00:00:00Z,129.27647
1973-08-01T00:00:00Z,41.28025
1973-09-01T00:00:00Z,67.00343
1973-10-01T00:00:00Z,11.592901
1973-11-01T00:00:00Z,8.818629
1973-12-01T00:00:00Z,19.726961
1974-01-01T00:00:00Z,8.1314945
1974-02-01T00:00:00Z,0.32910007
1974-03-01T00:00:00Z,32.915382
1974-04-01T00:00:00Z,16.374842
1974-05-01T00:00:00Z,21.061422
1974-06-01T00:00:00Z,76.09277
1974-07-01T00:00:00Z,22.986547
1974-08-01T00:00:00Z,103.98262
1974-09-01T00:00:00Z,29.93921
1974-10-01T00:00:00Z,37.61002
1974-11-01T00:00:00Z,6.4723806
1974-12-01T00:00:00Z,5.355109
1975-01-01T00:00:00Z,8.071421
1975-02-01T00:00:00Z,11.065842
1975-03-01T00:00:00Z,8.100928
1975-04-01T00:00:00Z,33.110043
1975-05-01T00:00:00Z,76.87766
1975-06-01T00:00:00Z,62.52774
1975-07-01T00:00:00Z,43.26229
1975-08-01T00:00:00Z,59.59217
1975-09-01T00:00:00Z,7.1289434
1975-10-01T00:00:00Z,0.13310184
1975-11-01T00:00:00Z,41.820248
1975-12-01T00:00:00Z,0.81710833
1976-01-01T00:00:00Z,1.1217047
1976-02-01T00:00:00Z,1.3471552
1976-03-01T00:00:00Z,10.659281
1976-04-01T00:00:00Z,89.41439
1976-05-01T00:00:00Z,86.79575
1976-06-01T00:00:00Z,22.068676
1976-07-01T00:00:00Z,36.02335
1976-08-01T00:00:00Z,30.70932
1976-09-01T00:00:00Z,55.237644
1976-10-01T00:00:00Z,11.318975
1976-11-01T00:00:00Z,2.3669915
1976-12-01T00:00:00Z,0.0047149356
1977-01-01T00:00:00Z,8.218321
1977-02-01T00:00:00Z,1.4909912
1977-03-01T00:00:00Z,9.540089
1977-04-01T00:00:00Z,86.92628
1977-05-01T00:00:00Z,99.517365
1977-06-01T00:00:00Z,20.903006
1977-07-01T00:00:00Z,49.69765
1977-08-01T00:00:00Z,103.35063
1977-09-01T00:00:00Z,45.229256
1977-10-01T00:00:00Z,1.8314053
1977-11-01T00:00:00Z,12.734909
1977-12-01T00:00:00Z,2.1198375
1978-01-01T00:00:00Z,4.5691314
1978-02-01T00:00:00Z,23.636082
1978-03-01T00:00:00Z,6.037156
1978-04-01T00:00:00Z,12.460377
1978-05-01T00:00:00Z,146.63841
1978-06-01T00:00:00Z,84.12654
1978-07-01T00:00:00Z,28.127481
1978-08-01T00:00:00Z,26.002047
1978-09-01T00:00:00Z,34.90748
1978-10-01T00:00:00Z,6.6438274
1978-11-01T00:00:00Z,19.882603
1978-12-01T00:00:00Z,5.6514373
1979-01-01T00:00:00Z,19.212982
1979-02-01T00:00:00Z,1.6185365
1979-03-01T00:00:00Z,31.930134
1979-04-01T00:00:00Z,27.401602
1979-05-01T00:00:00Z,142.98895
1979-06-01T00:00:00Z,72.1734
1979-07-01T00:00:00Z,108.49979
1979-08-01T00:00:00Z,62.949142
1979-09-01T00:00:00Z,24.948076
1979-10-01T00:00:00Z,59.27997
1979-11-01T00:00:00Z,4.2794204
1979-12-01T00:00:00Z,6.4052796
1980-01-01T00:00:00Z,29.671656
1980-02-01T00:00:00Z,10.344246
1980-03-01T00:00:00Z,53.394054
1980-04-01T00:00:00Z,63.928745
1980-05-01T00:00:00Z,110.858925
1980-06-01T00:00:00Z,35.17344
1980-07-01T00:00:00Z,15.948651
1980-08-01T00:00:00Z,46.864143
1980-09-01T00:00:00Z,3.398387
1980-10-01T00:00:00Z,5.3906946
1980-11-01T00:00:00Z,14.340438
1980-12-01T00:00:00Z,10.876815
1981-01-01T00:00:00Z,1.3559813
1981-02-01T00:00:00Z,0.3652686
1981-03-01T00:00:00Z,51.847668
1981-04-01T00:00:00Z,14.309805
1981-05-01T00:00:00Z,72.0222
1981-06-01T00:00:00Z,36.30143
1981-07-01T00:00:00Z,79.84854
1981-08-01T00:00:00Z,75.34792
1981-09-01T00:00:00Z,39.019653
1981-10-01T00:00:00Z,31.050735
1981-11-01T00:00:00Z,29.369003
1981-12-01T00:00:00Z,8.120611
1982-01-01T00:00:00Z,3.3925517
1982-02-01T00:00:00Z,13.6008415
1982-03-01T00:00:00Z,32.21825
1982-04-01T00:00:00Z,46.52678
1982-05-01T00:00:00Z,73.08468
1982-06-01T00:00:00Z,83.11146
1982-07-01T00:00:00Z,76.80455
1982-08-01T00:00:00Z,20.880392
1982-09-01T00:00:00Z,21.97339
1982-10-01T00:00:00Z,26.571815
1982-11-01T00:00:00Z,6.491541
1982-12-01T00:00:00Z,19.280718
1983-01-01T00:00:00Z,15.964139
1983-02-01T00:00:00Z,27.955582
1983-03-01T00:00:00Z,31.21286
1983-04-01T00:00:00Z,29.436962
1983-05-01T00:00:00Z,71.02183
1983-06-01T00:00:00Z,109.36267
1983-07-01T00:00:00Z,9.721904
1983-08-01T00:00:00Z,22.02492
1983-09-01T00:00:00Z,16.169724
1983-10-01T00:00:00Z,31.10863
1983-11-01T00:00:00Z,19.120499
1983-12-01T00:00:00Z,16.734936
1984-01-01T00:00:00Z,9.082187
1984-02-01T00:00:00Z,20.193806
1984-03-01T00:00:00Z,47.322586
1984-04-01T00:00:00Z,65.80369
1984-05-01T00:00:00Z,53.573
1984-06-01T00:00:00Z,29.77607
1984-07-01T00:00:00Z,33.548466
1984-08-01T00:00:00Z,29.267754
1984-09-01T00:00:00Z,27.878342
1984-10-01T00:00:00Z,85.816124
1984-11-01T00:00:00Z,6.592458
1984-12-01T00:00:00Z,33.35939
1985-01-01T00:00:00Z,8.725459
1985-02-01T00:00:00Z,32.094143
1985-03-01T00:00:00Z,49.338768
1985-04-01T00:00:00Z,60.071297
1985-05-01T00:00:00Z,52.656986
1985-06-01T00:00:00Z,49.961147
1985-07-01T00:00:00Z,32.784153
1985-08-01T00:00:00Z,32.817535
1985-09-01T00:00:00Z,125.00184
1985-10-01T00:00:00Z,56.38195
1985-11-01T00:00:00Z,12.080864
1985-12-01T00:00:00Z,2.6536229
1986-01-01T00:00:00Z,0.13071641
1986-02-01T00:00:00Z,11.647077
1986-03-01T00:00:00Z,11.3691845
1986-04-01T00:00:00Z,21.780893
1986-05-01T00:00:00Z,40.989555
1986-06-01T00:00:00Z,76.60156
1986-07-01T00:00:00Z,70.57228
1986-08-01T00:00:00Z,83.26821
1986-09-01T00:00:00Z,42.26413
1986-10-01T00:00:00Z,20.444765
1986-11-01T00:00:00Z,47.711933
1986-12-01T00:00:00Z,13.276841
1987-01-01T00:00:00Z,16.989962
1987-02-01T00:00:00Z,28.864733
1987-03-01T00:00:00Z,45.763916
1987-04-01T00:00:00Z,8.086161
1987-05-01T00:00:00Z,114.3587
1987-06-01T00:00:00Z,97.463005
1987-07-01T00:00:00Z,29.433594
1987-08-01T00:00:00Z,52.445744
1987-09-01T00:00:00Z,92.882484
1987-10-01T00:00:00Z,8.080658
1987-11-01T00:00:00Z,15.233605
1987-12-01T00:00:00Z,14.96914
1988-01-01T00:00:00Z,11.622666
1988-02-01T00:00:00Z,1.1217859
1988-03-01T00:00:00Z,33.214237
1988-04-01T00:00:00Z,81.27023
1988-05-01T00:00:00Z,63.259823
1988-06-01T00:00:00Z,53.456154
1988-07-01T00:00:00Z,70.4798
1988-08-01T00:00:00Z,34.680145
1988-09-01T00:00:00Z,97.87656
1988-10-01T00:00:00Z,2.5447524
1988-11-01T00:00:00Z,2.4161499
1988-12-01T00:00:00Z,1.2958028
1989-01-01T00:00:00Z,14.184405
1989-02-01T00:00:00Z,13.456266
1989-03-01T00:00:00Z,6.885264
1989-04-01T00:00:00Z,7.270691
1989-05-01T00:00:00Z,125.16133
1989-06-01T00:00:00Z,152.59187
1989-07-01T00:00:00Z,45.083965
1989-08-01T00:00:00Z,68.45923
1989-09-01T00:00:00Z,46.24432
1989-10-01T00:00:00Z,1.1393399
1989-11-01T00:00:00Z,0.037837867
1989-12-01T00:00:00Z,3.9941366
1990-01-01T00:00:00Z,30.23123
1990-02-01T00:00:00Z,34.706577
1990-03-01T00:00:00Z,19.048891
1990-04-01T00:00:00Z,47.741417
1990-05-01T00:00:00Z,69.40112
1990-06-01T00:00:00Z,17.337772
1990-07-01T00:00:00Z,74.434265
1990-08-01T00:00:00Z,17.761806
1990-09-01T00:00:00Z,77.832634
1990-10-01T00:00:00Z,9.63112
1990-11-01T00:00:00Z,21.214025
1990-12-01T00:00:00Z,6.024388
1991-01-01T00:00:00Z,8.365949
1991-02-01T00:00:00Z,0.053658433
1991-03-01T00:00:00Z,30.803005
1991-04-01T00:00:00Z,3.539876
1991-05-01T00:00:00Z,116.88473
1991-06-01T00:00:00Z,78.683945
1991-07-01T00:00:00Z,46.667995
1991-08-01T00:00:00Z,46.28991
1991-09-01T00:00:00Z,25.621473
1991-10-01T00:00:00Z,23.155323
1991-11-01T00:00:00Z,34.80291
1991-12-01T00:00:00Z,47.6965
1992-01-01T00:00:00Z,14.35761
1992-02-01T00:00:00Z,9.196626
1992-03-01T00:00:00Z,12.025443
1992-04-01T00:00:00Z,21.357943
1992-05-01T00:00:00Z,38.53643
1992-06-01T00:00:00Z,106.9215
1992-07-01T00:00:00Z,88.22759
1992-08-01T00:00:00Z,88.41064
1992-09-01T00:00:00Z,7.588017
1992-10-01T00:00:00Z,2.283112
1992-11-01T00:00:00Z,24.397104
1992-12-01T00:00:00Z,13.259291
1993-01-01T00:00:00Z,21.900827
1993-02-01T00:00:00Z,19.448357
1993-03-01T00:00:00Z,42.358677
1993-04-01T00:00:00Z,19.511217
1993-05-01T00:00:00Z,69.70665
1993-06-01T00:00:00Z,84.48051
1993-07-01T00:00:00Z,62.046253
1993-08-01T00:00:00Z,64.12475
1993-09-01T00:00:00Z,37.732296
1993-10-01T00:00:00Z,19.74407
1993-11-01T00:00:00Z,10.3677635
1993-12-01T00:00:00Z,12.17988
1994-01-01T00:00:00Z,9.590197
1994-02-01T00:00:00Z,0.986204
1994-03-01T00:00:00Z,23.810343
1994-04-01T00:00:00Z,48.601295
1994-05-01T00:00:00Z,47.242184
1994-06-01T00:00:00Z,71.82145
1994-07-01T00:00:00Z,70.0875
1994-08-01T00:00:00Z,100.50572
1994-09-01T00:00:00Z,28.095123
1994-10-01T00:00:00Z,34.004013
1994-11-01T00:00:00Z,17.236614
1994-12-01T00:00:00Z,17.169758
1995-01-01T00:00:00Z,5.7656703
1995-02-01T00:00:00Z,2.1647696
1995-03-01T00:00:00Z,20.335768
1995-04-01T00:00:00Z,22.729235
1995-05-01T00:00:00Z,109.77818
1995-06-01T00:00:00Z,63.842503
1995-07-01T00:00:00Z,83.65773
1995-08-01T00:00:00Z,38.834244
1995-09-01T00:00:00Z,52.192917
1995-10-01T00:00:00Z,11.288184
1995-11-01T00:00:00Z,0.00471116
1995-12-01T00:00:00Z,14.9203005
1996-01-01T00:00:00Z,0.5128255
1996-02-01T00:00:00Z,2.1260457
1996-03-01T00:00:00Z,3.089351
1996-04-01T00:00:00Z,0.76557344
1996-05-01T00:00:00Z,58.43648
1996-06-01T00:00:00Z,66.7917
1996-07-01T00:00:00Z,135.06177
1996-08-01T00:00:00Z,121.57718
1996-09-01T00:00:00Z,92.0961
1996-10-01T00:00:00Z,21.408873
1996-11-01T00:00:00Z,19.498423
1996-12-01T00:00:00Z,4.3345504
1997-01-01T00:00:00Z,4.5141463
1997-02-01T00:00:00Z,12.642929
1997-03-01T00:00:00Z,0.09699104
1997-04-01T00:00:00Z,97.052414
1997-05-01T00:00:00Z,47.468483
1997-06-01T00:00:00Z,50.642284
1997-07-01T00:00:00Z,64.6596
1997-08-01T00:00:00Z,97.21658
1997-09-01T00:00:00Z,36.152184
1997-10-01T00:00:00Z,37.672237
1997-11-01T00:00:00Z,6.438508
1997-12-01T00:00:00Z,46.879936
1998-01-01T00:00:00Z,1.1832494
1998-02-01T00:00:00Z,16.059086
1998-03-01T00:00:00Z,61.97841
1998-04-01T00:00:00Z,23.07978
1998-05-01T00:00:00Z,38.139404
1998-06-01T00:00:00Z,7.3021555
1998-07-01T00:00:00Z,163.9027
1998-08-01T00:00:00Z,53.078514
1998-09-01T00:00:00Z,7.2195277
1998-10-01T00:00:00Z,140.95708
1998-11-01T00:00:00Z,35.002914
1998-12-01T00:00:00Z,10.426517
1999-01-01T00:00:00Z,30.153563
1999-02-01T00:00:00Z,3.1340454
1999-03-01T00:00:00Z,57.467373
1999-04-01T00:00:00Z,104.22167
1999-05-01T00:00:00Z,73.89064
1999-06-01T00:00:00Z,87.180855
1999-07-01T00:00:00Z,27.31298
1999-08-01T00:00:00Z,46.23117
1999-09-01T00:00:00Z,23.50817
1999-10-01T00:00:00Z,52.472183
1999-11-01T00:00:00Z,0.011504732
1999-12-01T00:00:00Z,8.713132
2000-01-01T00:00:00Z,6.679197
2000-02-01T00:00:00Z,0.6866651
2000-03-01T00:00:00Z,121.84045
2000-04-01T00:00:00Z,34.704525
2000-05-01T00:00:00Z,37.066372
2000-06-01T00:00:00Z,93.44295
2000-07-01T00:00:00Z,50.192417
2000-08-01T00:00:00Z,8.497984
2000-09-01T00:00:00Z,1.1326948
2000-10-01T00:00:00Z,124.97977
2000-11-01T00:00:00Z,5.4973855
2000-12-01T00:00:00Z,3.8667479
2001-01-01T00:00:00Z,35.202057
2001-02-01T00:00:00Z,18.737604
2001-03-01T00:00:00Z,32.575943
2001-04-01T00:00:00Z,23.597303
2001-05-01T00:00:00Z,127.20158
2001-06-01T00:00:00Z,30.89699
2001-07-01T00:00:00Z,42.548542
2001-08-01T00:00:00Z,40.632088
2001-09-01T00:00:00Z,24.894629
2001-10-01T00:00:00Z,0.25500596
2001-11-01T00:00:00Z,16.197344
2001-12-01T00:00:00Z,4.353843
2002-01-01T00:00:00Z,15.529207
2002-02-01T00:00:00Z,2.955316
2002-03-01T00:00:00Z,0.4378369
2002-04-01T00:00:00Z,18.320002
2002-05-01T00:00:00Z,36.186905
2002-06-01T00:00:00Z,38.486828
2002-07-01T00:00:00Z,33.199627
2002-08-01T00:00:00Z,88.05364
2002-09-01T00:00:00Z,42.769848
2002-10-01T00:00:00Z,68.40995
2002-11-01T00:00:00Z,4.9739704
2002-12-01T00:00:00Z,35.163204
2003-01-01T00:00:00Z,0.5419371
2003-02-01T00:00:00Z,7.975871
2003-03-01T00:00:00Z,26.1054
2003-04-01T00:00:00Z,18.097988
2003-05-01T00:00:00Z,78.3285
2003-06-01T00:00:00Z,176.76073
2003-07-01T00:00:00Z,23.662817
2003-08-01T00:00:00Z,83.69996
2003-09-01T00:00:00Z,59.68196
2003-10-01T00:00:00Z,7.596254
2003-11-01T00:00:00Z,13.914229
2003-12-01T00:00:00Z,9.985443
2004-01-01T00:00:00Z,3.0419257
2004-02-01T00:00:00Z,10.33631
2004-03-01T00:00:00Z,46.078674
2004-04-01T00:00:00Z,53.043694
2004-05-01T00:00:00Z,7.618985
2004-06-01T00:00:00Z,134.02902
2004-07-01T00:00:00Z,83.20616
2004-08-01T00:00:00Z,88.70998
2004-09-01T00:00:00Z,76.008766
2004-10-01T00:00:00Z,31.18438
2004-11-01T00:00:00Z,77.97449
2004-12-01T00:00:00Z,6.5386815
2005-01-01T00:00:00Z,29.61415
2005-02-01T00:00:00Z,22.520576
2005-03-01T00:00:00Z,19.36893
2005-04-01T00:00:00Z,26.385067
2005-05-01T00:00:00Z,78.06556
2005-06-01T00:00:00Z,77.09612
2005-07-01T00:00:00Z,49.24654
2005-08-01T00:00:00Z,63.716373
2005-09-01T00:00:00Z,23.036085
2005-10-01T00:00:00Z,40.2862
2005-11-01T00:00:00Z,5.135908
2005-12-01T00:00:00Z,3.4576356
2006-01-01T00:00:00Z,3.5885022
2006-02-01T00:00:00Z,0.033243835
2006-03-01T00:00:00Z,29.51055
2006-04-01T00:00:00Z,8.836727
2006-05-01T00:00:00Z,43.50829
2006-06-01T00:00:00Z,54.493412
2006-07-01T00:00:00Z,74.99796
2006-08-01T00:00:00Z,127.7118
2006-09-01T00:00:00Z,32.569736
2006-10-01T00:00:00Z,51.06864
2006-11-01T00:00:00Z,2.9572222
2006-12-01T00:00:00Z,103.189
2007-01-01T00:00:00Z,13.084608
2007-02-01T00:00:00Z,4.006326
2007-03-01T00:00:00Z,60.955784
2007-04-01T00:00:00Z,51.207855
2007-05-01T00:00:00Z,37.45227
2007-06-01T00:00:00Z,58.731144
2007-07-01T00:00:00Z,42.88592
2007-08-01T00:00:00Z,30.24459
2007-09-01T00:00:00Z,15.307797
2007-10-01T00:00:00Z,3.0566494
2007-11-01T00:00:00Z,4.7840137
2007-12-01T00:00:00Z,28.052446
2008-01-01T00:00:00Z,3.2324567
2008-02-01T00:00:00Z,10.739371
2008-03-01T00:00:00Z,2.90997
2008-04-01T00:00:00Z,14.500586
2008-05-01T00:00:00Z,36.964863
2008-06-01T00:00:00Z,24.105854
2008-07-01T00:00:00Z,77.50942
2008-08-01T00:00:00Z,117.37554
2008-09-01T00:00:00Z,15.624868
2008-10-01T00:00:00Z,129.08961
2008-11-01T00:00:00Z,5.717904
2008-12-01T00:00:00Z,3.115182
2009-01-01T00:00:00Z,0.8562704
2009-02-01T00:00:00Z,7.86489
2009-03-01T00:00:00Z,10.794077
2009-04-01T00:00:00Z,67.70255
2009-05-01T00:00:00Z,20.167276
2009-06-01T00:00:00Z,55.330925
2009-07-01T00:00:00Z,88.92486
2009-08-01T00:00:00Z,56.875248
2009-09-01T00:00:00Z,15.757035
2009-10-01T00:00:00Z,68.53017
2009-11-01T00:00:00Z,7.493337
2009-12-01T00:00:00Z,2.510941
2010-01-01T00:00:00Z,12.309127
2010-02-01T00:00:00Z,29.784092
2010-03-01T00:00:00Z,47.654194
2010-04-01T00:00:00Z,42.14923
2010-05-01T00:00:00Z,55.506683
2010-06-01T00:00:00Z,74.968956
2010-07-01T00:00:00Z,55.73483
2010-08-01T00:00:00Z,72.122574
2010-09-01T00:00:00Z,9.194471
2010-10-01T00:00:00Z,17.847422
2010-11-01T00:00:00Z,18.822598
2010-12-01T00:00:00Z,6.016515
2011-01-01T00:00:00Z,2.771924
2011-02-01T00:00:00Z,5.0531034
2011-03-01T00:00:00Z,2.7240205
2011-04-01T00:00:00Z,20.158327
2011-05-01T00:00:00Z,10.172621
2011-06-01T00:00:00Z,18.455341
2011-07-01T00:00:00Z,19.051962
2011-08-01T00:00:00Z,45.789974
2011-09-01T00:00:00Z,25.761353
2011-10-01T00:00:00Z,21.837078
2011-11-01T00:00:00Z,24.610252
2011-12-01T00:00:00Z,41.939774
2012-01-01T00:00:00Z,0.60438824
2012-02-01T00:00:00Z,14.982471
2012-03-01T00:00:00Z,41.285973
2012-04-01T00:00:00Z,55.503773
2012-05-01T00:00:00Z,9.802837
2012-06-01T00:00:00Z,33.764187
2012-07-01T00:00:00Z,37.844547
2012-08-01T00:00:00Z,30.254705
